Geneid	Blood	1 hour	2 hours	4 hours	6 hours	10 hours
MRPL51	84.3333333333333	330.333333333333	760.666666666667	1120.66666666667	1221.33333333333	1141.07675221737
MRPS10	98	430.666666666667	1224.33333333333	1831.66666666667	2155.66666666667	1684.10984769564
MRPS15	94	373.333333333333	844	1078.33333333333	1320	1566.70470184141
MRPS17	0.666666666666667	9.66666666666667	29.3333333333333	34	72.3333333333333	49.6318525560181
MRPS27	24.3333333333333	174.666666666667	510.333333333333	814	1042.66666666667	1101.54668653029
MRPS30	34.6666666666667	142.666666666667	432.333333333333	584.666666666667	793.666666666667	591.836212034201
MRPS9	16.6666666666667	114.666666666667	342.666666666667	519.666666666667	609.666666666667	344.667652882079
MSTO1	29.3333333333333	99.6666666666667	194.333333333333	188.333333333333	363.333333333333	715.768115866173
MTA3	28.3333333333333	140.333333333333	415	636.666666666667	709	628.436939699765
MTAP	11.6666666666667	59.6666666666667	184.666666666667	303.333333333333	335.333333333333	253.125838677671
MTBP	7	73.3333333333333	200.666666666667	249	387.333333333333	58.3202032530414
MTERF3	18	120	352.333333333333	402	515	369.125994606688
MTFP1	0.333333333333333	5	5.66666666666667	17.3333333333333	19.3333333333333	43.547363959555
MTMR2	27	122	305	499	543.666666666667	389.288247573984
MTND4P12	6.33333333333333	75	198.666666666667	264	266.666666666667	39.9201403772395
MYBBP1A	44	290.666666666667	700.666666666667	889.666666666667	1425	1714.88365344784
MYC	104	1103.33333333333	4042.33333333333	7364.33333333333	7543.66666666667	3748.90624899378
MZT1	11.3333333333333	77.6666666666667	161	169.666666666667	277.666666666667	117.346393467034
MZT2B	8.66666666666667	63.3333333333333	106.666666666667	119	188	258.119800925785
NAA20	59	223.666666666667	506.333333333333	644	869.333333333333	688.393451141856
NAA25	28	290.666666666667	876.666666666667	1202	1589.33333333333	1287.38677436995
NAF1	4	64	172.666666666667	272.666666666667	353	260.606838728063
NANOGP9	0	8.33333333333333	27	69.6666666666667	36.3333333333333	17.3793815876737
NAT10	67	312.666666666667	871	1158.66666666667	1466	1062.21419677534
NBEA	4.66666666666667	35.3333333333333	127.666666666667	158.666666666667	160	130.352611657623
NBEAL1	32.6666666666667	120.666666666667	388.333333333333	563	478.666666666667	520.802221786034
NBPF2P	0	4.66666666666667	10.3333333333333	11.6666666666667	17	9.93269412104732
NCBP2	90.3333333333333	479.666666666667	1442.33333333333	1842	2645.66666666667	1617.95252115299
NCDN	30.6666666666667	202.666666666667	568.333333333333	686.666666666667	1073.33333333333	937.433431258974
NCL	685	2930	7309	12309.3333333333	12668	11498.9887077422
NCOA7	121.333333333333	361.333333333333	972	1371.33333333333	1423.66666666667	3090.26650475573
NDC1	20.6666666666667	155.333333333333	472.333333333333	624.333333333333	930	428.851474822572
NDUFA12	49	191.666666666667	518.333333333333	686.666666666667	915.666666666667	830.981686521534
NDUFA8	11.3333333333333	81.3333333333333	246	330.666666666667	414.333333333333	364.703160296188
NDUFAF4	6	62	163.333333333333	243.333333333333	284.333333333333	131.028809747668
NDUFB9	59.3333333333333	562.333333333333	1412.33333333333	1611	2575.33333333333	1289.62052125248
NDUFS5	51.6666666666667	272.333333333333	649.333333333333	939	1255	1072.95627042319
NEDD4	40.6666666666667	192.333333333333	584.333333333333	1047	836.333333333333	587.326248666016
NGDN	68	200	427.666666666667	495	667	665.286871256992
NIPA1	31.3333333333333	154	454.666666666667	607	785.666666666667	1096.30810046004
NIPAL3	80.6666666666667	387	1147	1572.66666666667	2172.66666666667	1957.14274993688
NKRF	12.3333333333333	65	192	260.666666666667	309.666666666667	202.505550595417
NLE1	11.3333333333333	116.333333333333	295.666666666667	354	610.333333333333	337.222728546803
NMD3	76.6666666666667	384.666666666667	1021.66666666667	1451.33333333333	1632	1042.4218682344
NME2P1	0	11.6666666666667	23	14.3333333333333	46.6666666666667	3.16645152143992
NOC2L	100	568	1457.33333333333	1871.33333333333	2577.66666666667	2185.12958686116
NOL10	31.6666666666667	158.333333333333	448.666666666667	617.333333333333	748.666666666667	570.008357840377
NOL11	60	335.333333333333	821	1222	1478.66666666667	926.689366374139
NOL7	74.6666666666667	296	791.333333333333	1008	1134	993.343778625563
NOLC1	111.666666666667	641.666666666667	1693	2544	2914.66666666667	2899.05379938638
NOM1	46.6666666666667	221	520.333333333333	676	964.333333333333	640.95535125225
NOMO1	49	320.666666666667	998.333333333333	1321	1610.33333333333	1570.0031987879
NOP14	40	247.333333333333	686	946.333333333333	1188.33333333333	993.337028109856
NOP2	127	498	1157	1166.66666666667	1628.66666666667	1178.09486616874
NPM1P27	31.3333333333333	130.666666666667	348	573.666666666667	650.333333333333	44.7072322757232
NPM3	15	80.3333333333333	214	245.333333333333	436	289.423171071672
NPRL3	27.3333333333333	164	440.333333333333	624.333333333333	794.333333333333	772.773809757819
NUCKS1	124.333333333333	597.666666666667	1693.66666666667	2860	3210.66666666667	1922.90235074081
NUP205	102	673.666666666667	2066.33333333333	2803.66666666667	3371.33333333333	2559.25615419961
NUP37	18.6666666666667	100.333333333333	236	297	454.333333333333	250.681159756007
NUP54	67	223	530.666666666667	751	859.666666666667	522.039611719004
NUS1	48.3333333333333	232.333333333333	708.333333333333	900.666666666667	1225.33333333333	1185.40341800951
OGFOD1	43	215.666666666667	539	768	911	603.202152549322
OGFOD3	29.3333333333333	157.333333333333	451.666666666667	506.666666666667	741.666666666667	814.670767908102
OLMALINC	2.66666666666667	29.3333333333333	72.6666666666667	119.333333333333	130	167.451709257878
OR2A1-AS1	4.66666666666667	41	143.666666666667	231.666666666667	219.666666666667	98.1064567302125
OR7E38P	10	59.3333333333333	175.333333333333	204.666666666667	305.666666666667	201.486191844986
PA2G4	56.6666666666667	322.666666666667	874	1281	1617.33333333333	1403.8569839479
PA2G4P4	0	14.6666666666667	33	58.3333333333333	75.6666666666667	7.89798102439318
PAAF1	14.6666666666667	141	386	472	670.333333333333	424.270252978517
PABPC4	132.666666666667	622.666666666667	1702.33333333333	2284.33333333333	2819.66666666667	2591.13254486838
PACRGL	10.3333333333333	52.3333333333333	130.333333333333	160.333333333333	231.666666666667	156.079442627381
PAFAH1B3	6.66666666666667	28	55.3333333333333	58	109.333333333333	162.949162652242
PAQR3	26.6666666666667	97.6666666666667	294.666666666667	375.333333333333	544	404.186637618335
PARP1	160	568.666666666667	1544.33333333333	2239	2803	5327.92854451871
PCCB	31	226	655.666666666667	733.666666666667	1157	1033.9508263926
PCDHGA9	0	4	11.3333333333333	17.3333333333333	13	23.589667048199
PCGF1	38.6666666666667	138.333333333333	309	414	452.333333333333	554.453894902445
PCSK4	2	11	18.6666666666667	30	33	83.0477226801322
PCYOX1	56.3333333333333	281.333333333333	1021.66666666667	1410.33333333333	1606.33333333333	2091.63675062677
PDCD11	99.6666666666667	412.666666666667	1018.33333333333	1348.33333333333	1792	1569.56212869962
PDCD2L	0.333333333333333	29	71.3333333333333	81.3333333333333	128	67.944876518353
PDE12	45	137.666666666667	308.666666666667	456.666666666667	522.333333333333	448.761398756856
PDIA3P1	46	136	306.333333333333	453.333333333333	449.666666666667	89.8304453196967
PDLIM1	26	178.333333333333	449.333333333333	661	715	1341.72043735004
PDP1	82.6666666666667	452.666666666667	1373.66666666667	1826.66666666667	2281.33333333333	2897.35818706527
PDZD7	0	3.66666666666667	11	12	44.6666666666667	24.264241422582
PEBP1	60	271.333333333333	645.333333333333	771.333333333333	1043.66666666667	1377.61390477173
PELP1	62.3333333333333	228.333333333333	478.666666666667	591	784.333333333333	848.474542014353
PEMT	7.66666666666667	54.3333333333333	102.333333333333	129.333333333333	225.666666666667	247.284736451131
PEX14	16.3333333333333	92.3333333333333	215.333333333333	296.333333333333	351.333333333333	349.340784010015
PEX7	4.33333333333333	28.6666666666667	64.3333333333333	76.3333333333333	93.6666666666667	58.8269006408936
PFAS	37.3333333333333	140.333333333333	339.333333333333	434	707.333333333333	462.889687192553
PFDN1	61.3333333333333	196.333333333333	467.333333333333	713.333333333333	802.333333333333	742.3801701566
PFDN4	8.66666666666667	81.3333333333333	208.333333333333	322	374.333333333333	202.730175311209
PFKM	25.6666666666667	134	394.666666666667	402	646	536.41774009181
PFKP	58.6666666666667	332.333333333333	961.666666666667	1306	1761	2000.22686233983
PGAP1	16.3333333333333	79.3333333333333	221	352.333333333333	389	261.401318664602
PHLDB3	6.66666666666667	58	128.333333333333	125	141.666666666667	116.766723440532
PHLPP2	14.6666666666667	146	446	528	562.666666666667	708.389246535807
PI4K2A	56.6666666666667	159.666666666667	290	360	463	644.2239438983
PIGR	0	4.66666666666667	21.3333333333333	12	16.3333333333333	17.724262884787
PIGU	19.3333333333333	81	268.666666666667	388	472.333333333333	486.26415860628
PJA1	15.6666666666667	79.6666666666667	203	291	351.666666666667	377.1189063353
PLA2G12A	25.6666666666667	121	396	614	735.666666666667	540.045685817271
PLA2G15	16.6666666666667	102	246.666666666667	302	416.333333333333	450.12804304592
PLAG1	23.3333333333333	93.6666666666667	210.666666666667	337	346.666666666667	268.11911034998
PLEKHG5	12.3333333333333	55.3333333333333	101.666666666667	113	199	367.001901535195
PLEKHH1	2	15	45.6666666666667	59	68	23.8203013009024
PLEKHH2	4.33333333333333	42	115.333333333333	158.333333333333	178.666666666667	125.350854843412
PLK4	0.666666666666667	59.3333333333333	134	198.666666666667	234.666666666667	90.9114122171438
PLRG1	148.666666666667	544.666666666667	1510.66666666667	1872.33333333333	2491.66666666667	1470.38776230954
PLXNA3	108.666666666667	496	1133.66666666667	1174	1642.33333333333	3149.24164185545
PMVK	15	122.333333333333	393.333333333333	429.333333333333	653	475.336311750954
PNPLA4	6.66666666666667	53.3333333333333	124.666666666667	177.666666666667	213.666666666667	163.272557842668
POFUT1	74.6666666666667	542.666666666667	1910.66666666667	2824.33333333333	3388.66666666667	2563.54405890322
POLA1	17.3333333333333	66.6666666666667	185	294.333333333333	308.333333333333	188.533058511941
POLD2	28.3333333333333	210.666666666667	605.666666666667	840.666666666667	1065.33333333333	790.179968833485
POLE4	20.6666666666667	122.666666666667	234.666666666667	251	391	383.768108151005
POLR1B	32	212.333333333333	616.333333333333	889.333333333333	1176.66666666667	657.719659258231
POLR1E	13.6666666666667	173.333333333333	504.666666666667	729.666666666667	977.333333333333	662.537920088602
POLR3B	25.3333333333333	82.6666666666667	193	295	361.333333333333	304.569850472732
POLR3H	27.6666666666667	144	403.666666666667	446.333333333333	695	698.60560851665
POMGNT1	51	298.333333333333	739.333333333333	920.666666666667	1258	1868.42576239677
PORCN	28	111.333333333333	276	315.666666666667	583	665.135807934656
PPDPF	59.6666666666667	541.666666666667	1047.33333333333	1336.33333333333	1896.66666666667	2260.43675174776
PPIA	401	1899.66666666667	4289	5326	7793.33333333333	10489.1972843312
PPIH	25	92.3333333333333	165.666666666667	211.333333333333	293.333333333333	276.880798427269
PPIL3	32.6666666666667	105	256.666666666667	340	445.666666666667	267.915156209869
PPIL6	2	16.3333333333333	36.6666666666667	40	51.6666666666667	22.3776304397558
PPP1R13B	36	166	468	633.666666666667	600	655.076252065459
PPP1R26	13.3333333333333	123.333333333333	373	447.666666666667	627	905.647648698258
PPP5C	35.6666666666667	247	608	870	911.666666666667	662.185057555647
PPRC1	58.3333333333333	297	862.666666666667	1231.66666666667	1407.33333333333	1478.51135833202
PRADC1	7.33333333333333	52.3333333333333	109.666666666667	121.666666666667	180.333333333333	188.795733289458
PRIM2	12.6666666666667	39	101.666666666667	147.666666666667	225	182.189130826042
PRKG2	1.33333333333333	18	49.6666666666667	67.6666666666667	94	53.2692739323219
PRMT1	113.666666666667	482	1076	1384.66666666667	2012.33333333333	2375.79955838285
PRPF19	88.3333333333333	459.333333333333	1318.33333333333	1461	2294.66666666667	2073.57201985373
PRPF40B	10.3333333333333	80.3333333333333	205.666666666667	287.666666666667	306.333333333333	226.050039421561
PRRC1	70.3333333333333	256	701	1132.66666666667	1551.66666666667	1988.04704286036
PRX	2	48.6666666666667	140	220.333333333333	254	212.257271814705
PSEN2	13	71.3333333333333	177.333333333333	218.333333333333	339	321.411565554772
PTDSS2	29.6666666666667	100	232	234.333333333333	426.333333333333	543.857676705243
PTPDC1	6.66666666666667	48	147	231.666666666667	250.666666666667	177.267464340191
PUS1	27	143.666666666667	289.333333333333	346.666666666667	612	413.289511855033
PVR	121	522	1401.66666666667	2088.66666666667	2412.66666666667	1556.82793459593
PVT1	10	121.333333333333	279.666666666667	338	571	121.435958333206
QRSL1	20.6666666666667	95.3333333333333	240.333333333333	340	378.666666666667	248.587530010054
RAD1	34	138	336.333333333333	403	576.333333333333	653.959455920378
RAD21-AS1	0	8.33333333333333	26.3333333333333	44.6666666666667	28.3333333333333	4.90019226786747
RAD23A	65.3333333333333	335	830.666666666667	1219.66666666667	1517	1033.18351845375
RAD51	0	13.3333333333333	24	34.3333333333333	53	29.4461479208319
RAD51C	8.66666666666667	62.6666666666667	158.666666666667	199.333333333333	247.333333333333	137.545873767664
RANGAP1	159.333333333333	623	1211.33333333333	1180	1835.33333333333	2504.54466568294
RARS	105	357	818.666666666667	1043	1310.33333333333	1367.9504400598
RCCD1	7.33333333333333	48.3333333333333	105	114.333333333333	211.333333333333	144.761980089034
RDH11	66.6666666666667	321.666666666667	982.666666666667	1419.33333333333	1698.33333333333	982.623911329014
RDH13	13	60.6666666666667	135	146.333333333333	242.333333333333	261.414670031314
RDH14	5.66666666666667	27.6666666666667	86	106.333333333333	157.333333333333	182.21232084088
RDH16	0	4.66666666666667	9	9.33333333333333	11.3333333333333	27.1378466127673
REXO2	37.6666666666667	189	465	571.333333333333	766.333333333333	565.526341775927
REXO4	23	106.666666666667	284.333333333333	377.333333333333	501.666666666667	538.963397837549
RFC4	20.3333333333333	106.666666666667	235	320	448.666666666667	211.90404196293
RFK	13	49	136.666666666667	187.666666666667	251.333333333333	191.83297897421
RIMS3	15.3333333333333	58.3333333333333	121.333333333333	177.333333333333	408.666666666667	734.073862877861
RIOK1	40.6666666666667	212.666666666667	565.333333333333	796	889.666666666667	581.231149444377
RMDN3	33.3333333333333	165	512.333333333333	567.333333333333	812	745.803820028227
RNASEH2A	10.6666666666667	46.6666666666667	101.666666666667	106	180.666666666667	139.03666877188
RNF187	131	901	2751.33333333333	3157	4537	2903.9478937082
RNF215	21.6666666666667	68.3333333333333	98.6666666666667	97.6666666666667	211.666666666667	243.216428099547
RNF217	13	53	147.666666666667	201.666666666667	206	155.064153961367
RNF39	25.3333333333333	135.333333333333	344	366.666666666667	464.666666666667	940.284042424705
RNH1	149.666666666667	612.666666666667	1390.33333333333	1660.33333333333	2136.66666666667	2538.31597622898
ROMO1	39.3333333333333	135	279.666666666667	306	527.666666666667	647.710331123912
RP9	8.33333333333333	36.6666666666667	64.6666666666667	108.333333333333	124.333333333333	130.798883058127
RPAP1	32	168.666666666667	411	438.333333333333	606	600.588315779149
RPGRIP1L	5.33333333333333	41.3333333333333	116	179.333333333333	165.666666666667	94.8700668426349
RPL10A	606.333333333333	2945.33333333333	6694	8508.66666666667	12205.6666666667	9616.75463750218
RPL12	994.666666666667	4489.66666666667	9884.66666666667	15676.3333333333	18992.6666666667	16553.885027647
RPL22L1	30.6666666666667	110	237	264.333333333333	388	319.058338050768
RPL23A	320.666666666667	2146.66666666667	5094	11025	10698.3333333333	7982.02688674848
RPL24	445.333333333333	2010	4549.66666666667	5976	8657.66666666667	8851.32432304866
RPL26	111.333333333333	469.333333333333	1199	1211	2269.33333333333	1739.24276363631
RPL26P19	27.6666666666667	162	353.666666666667	421.666666666667	684.333333333333	24.7561584107928
RPL27	785.333333333333	2518.66666666667	5495.66666666667	8209.33333333333	10293.3333333333	9527.91138218494
RPL35	333.666666666667	1593	3185	4053.33333333333	5634	5617.59672686021
RPL35A	594	2148.66666666667	4958.66666666667	6556	9325	8511.78650716974
RPL37A	730	3384	7663.33333333333	9802	14608	13871.6176922769
RPL8	988	3644.66666666667	7992.33333333333	9776.66666666667	14904.6666666667	24281.7188048168
RPLP0	804.333333333333	6713	16704.3333333333	20368.3333333333	32157.3333333333	30430.7128794548
RPLP0P6	39.6666666666667	282.333333333333	718.666666666667	1014.66666666667	1448.33333333333	147.253819086667
RPN2	344.333333333333	1221	3030.33333333333	4137.33333333333	5402.33333333333	6239.84158600675
RPS18	867.333333333333	7138.66666666667	17650.6666666667	23507.6666666667	34542	31031.6995219422
RPS2	1222.66666666667	4888.33333333333	9984.33333333333	13039.6666666667	18711.6666666667	25245.8178783481
RPS21	255.333333333333	1576.66666666667	3519.66666666667	4247.66666666667	6581.33333333333	6476.89221027714
RPS28P7	11.3333333333333	175	348	498.666666666667	719.666666666667	60.4771605252141
RPS3	1696	7532.66666666667	18042	22270	36364.3333333333	33699.3808496
RPS5	401.666666666667	1986	4505	5566	8450	8947.4837286295
RPS8	891	3593.33333333333	8364	9368.66666666667	15146	15155.1187161295
RPTOR	34.6666666666667	196	508.666666666667	625	827.666666666667	746.066804419138
RPUSD4	32	109.666666666667	265.666666666667	289.666666666667	571.333333333333	504.785146242062
RRAS	5.33333333333333	145	348.333333333333	465	664	657.438202801373
RRM1	27.6666666666667	144	397.666666666667	526.333333333333	679.666666666667	488.205068057759
RRN3	61	365.666666666667	1057	1418.66666666667	1482.33333333333	880.814182768935
RRP1B	48.6666666666667	298.333333333333	804.333333333333	1191.33333333333	1408.33333333333	1060.94782126715
RRP9	18.6666666666667	120	295.333333333333	323	532.666666666667	468.415471723053
RSL1D1	115.666666666667	1009.33333333333	2920	4851.66666666667	4684.66666666667	3689.77014592182
RTCB	56.3333333333333	291.333333333333	836.333333333333	1030.66666666667	1472	1435.29676722512
RUFY3	22.3333333333333	127.666666666667	306.333333333333	423.666666666667	487.666666666667	533.91439109299
RUSC1	30	112.666666666667	257	282.666666666667	484.666666666667	840.461231921747
RWDD2B	7.33333333333333	72.3333333333333	193	276.666666666667	358	288.10718470071
SAE1	90.3333333333333	474	1032.33333333333	1388.33333333333	1766.33333333333	1271.74471360225
SBDS	135	702	1428.66666666667	1950.33333333333	2026.66666666667	1189.43692610616
SCCPDH	36.6666666666667	197.333333333333	598	658.333333333333	929.333333333333	896.272844897002
SCFD2	10	87	268.333333333333	396	513	359.725128563359
SCOC	54.3333333333333	253.333333333333	670.333333333333	970	1267.66666666667	695.897490247787
SEC14L2	0.666666666666667	20.3333333333333	49.3333333333333	71.6666666666667	111.333333333333	145.52812175886
SEC22A	17.6666666666667	88.3333333333333	208.666666666667	222.333333333333	351.666666666667	284.469993451999
SEL1L3	138	734.666666666667	2427	3201	3965.66666666667	2815.78205624397
SEMA4F	14.6666666666667	81.3333333333333	185.333333333333	226.333333333333	344	405.427483084016
SERBP1P5	10	31.6666666666667	85.6666666666667	156	146.666666666667	5.91366837941795
SERHL	0.333333333333333	6.33333333333333	8.33333333333333	9	24.6666666666667	23.6763682348971
SERPINA3	0	6	13	6.66666666666667	34.6666666666667	7.96207743354504
SERPINB6	112.666666666667	376.666666666667	940.333333333333	1319	1629	1439.06550444913
SERPINI1	2.66666666666667	16.6666666666667	45.6666666666667	55.6666666666667	76.3333333333333	45.5163138032441
SFN	84.6666666666667	270.333333333333	411	545.333333333333	772.666666666667	2096.92658269786
SH2D3A	36.3333333333333	311	868.666666666667	1275	1350.33333333333	1605.59681086842
SHMT2	34.6666666666667	203.333333333333	585	771	1184.66666666667	907.751858653086
SHQ1	17	92.3333333333333	256.333333333333	361	458.333333333333	435.015296591396
SHTN1	20	122.333333333333	324.333333333333	602	550	381.361113344095
SKA2	13	152	404	570	616	291.919207848628
SLC25A15	2.33333333333333	29.3333333333333	68	88.6666666666667	126	82.7567359179833
SLC25A26	11.3333333333333	84.6666666666667	308.666666666667	355.333333333333	525	562.574946098328
SLC25A32	29	116.666666666667	309.333333333333	375	470	341.225332312627
SLC25A36	86.3333333333333	422.666666666667	1090	1508	1647.66666666667	1219.20021122895
SLC25A5	243.333333333333	1181.33333333333	3312	3496.66666666667	5724.33333333333	5280.98990283127
SLC29A2	14.6666666666667	65.6666666666667	128.666666666667	226.666666666667	240	261.621936383519
SLC2A8	5.33333333333333	31.3333333333333	47	58	99	135.244070040294
SLC35D2	30	182.333333333333	406	548.333333333333	677.333333333333	518.342814774205
SLC39A11	33.3333333333333	113.666666666667	299.333333333333	428.333333333333	635.333333333333	671.89011215807
SLC39A4	6.66666666666667	50.3333333333333	98.6666666666667	110.666666666667	189.333333333333	354.833259789051
SLC41A1	31.6666666666667	117	282.666666666667	443	519	633.594421121333
SLC41A3	24.6666666666667	233.333333333333	725.333333333333	844.333333333333	1182.66666666667	971.894298255224
SLC4A4	4	33.6666666666667	102.666666666667	143.333333333333	187	67.7088744880511
SLC50A1	64.6666666666667	303	774	1112.33333333333	1635.66666666667	1985.8653328672
SLC5A6	35.3333333333333	186.333333333333	480.333333333333	549.333333333333	905.666666666667	857.477106984672
SLIRP	36.6666666666667	154.333333333333	336	379	548	376.098490883177
SLITRK5	0	5.33333333333333	17.3333333333333	28.6666666666667	38	34.1091893844765
SMAGP	36.3333333333333	142.333333333333	341	458.333333333333	643.666666666667	440.066425616333
SMARCA4	258	925.666666666667	2206	2707	3182.33333333333	3040.8717357907
SMN1	7.33333333333333	47	116	101.333333333333	137.333333333333	90.7915462143967
SMN2	2.66666666666667	13.3333333333333	29.3333333333333	52	84.6666666666667	41.1586638745083
SMPD4	108.666666666667	456.666666666667	1008.66666666667	1311.33333333333	1734	1597.66122379741
SMYD3	7.33333333333333	140.333333333333	408	524.666666666667	727	340.061954978528
SMYD5	31	233	548.666666666667	739.333333333333	1198	1107.51199388833
SNHG1	163.333333333333	884	1598.66666666667	1743.33333333333	2362.33333333333	1445.83199209068
SNHG15	37.6666666666667	160.333333333333	303	343	537.333333333333	510.381042553084
SNHG17	38.3333333333333	165.333333333333	328	256.666666666667	483.666666666667	344.566881991318
SNHG5	105.666666666667	860.333333333333	1653.66666666667	1666.33333333333	2734.66666666667	2017.75084531256
SNHG8	44.6666666666667	289	581.666666666667	634	1057.66666666667	908.17331015396
SNORD3A	1.33333333333333	21.3333333333333	19	13.3333333333333	18	13.6270577939516
SNRNP40	55.3333333333333	205	541.333333333333	675	922.666666666667	631.390209872938
SNRPD2	84.6666666666667	437	1009.66666666667	1370	1869	1343.65023154209
SNRPE	56.3333333333333	208	484.666666666667	551.333333333333	901.333333333333	576.493906290167
SNTB1	138.333333333333	858.333333333333	3070	4450	4828.66666666667	2220.68906804005
SNU13	130.333333333333	541.333333333333	1278.33333333333	1593.66666666667	2289	2132.85859623332
SNX5	123.666666666667	496.666666666667	1303.33333333333	1747.66666666667	2270	1119.33723394851
SOCS7	56.3333333333333	250.333333333333	837.666666666667	1029	1257.33333333333	1173.81567852178
SOD1	91.3333333333333	465.666666666667	1053	1252.66666666667	1860	1945.86224826727
SPAG16	3.66666666666667	45.6666666666667	140.666666666667	224.333333333333	272	140.707741257789
SPATA20	28.6666666666667	186	465.333333333333	549	810.333333333333	769.547070333085
SPDYE3	5	39.6666666666667	104.333333333333	160	142.666666666667	124.643530669353
SPINT1	302.666666666667	1581.66666666667	4680.66666666667	5529	8561	11944.7890777187
SPRED3	2	13	46	60	60.3333333333333	65.2716563725147
SPRYD7	9.66666666666667	57	180.666666666667	214.666666666667	242.666666666667	163.77897228507
SRD5A3-AS1	1	16	28.6666666666667	47.3333333333333	42.3333333333333	54.2658332486312
SRP72	195	821	2306.33333333333	3814	3897.33333333333	2984.80435844039
SSB	92.6666666666667	463.666666666667	1286	2024	2079	1269.28625659007
SSBP1	93.6666666666667	456.666666666667	1272.33333333333	1578.66666666667	2058	1843.94774408176
STARD7	130.666666666667	674.333333333333	1965.66666666667	2501.33333333333	3280.66666666667	2640.04969573482
STPG1	7.33333333333333	52	129.666666666667	169.666666666667	235.666666666667	144.599044307424
STRAP	159.666666666667	901	1983.33333333333	2522.33333333333	3102	2300.63828040297
STS	94	337.666666666667	968.666666666667	1493.66666666667	1650.66666666667	3263.19603385512
STX18	48.6666666666667	164.333333333333	340.666666666667	461.333333333333	588	742.901233081795
SUCLA2	16	131.666666666667	324.666666666667	434.666666666667	527	406.781228094931
SUCLG2	33.3333333333333	334	1000.66666666667	1519	1977.66666666667	2235.70285818686
SUMO3	76.3333333333333	487	1366.33333333333	1896.33333333333	2360	1899.99641111782
SUN1	129.333333333333	535	1451.33333333333	1751.33333333333	2592.33333333333	2745.3449117338
SUPV3L1	38.6666666666667	172.666666666667	409.666666666667	588.666666666667	636.666666666667	506.520686329293
SYNCRIP	257.666666666667	848	2130.66666666667	3120.33333333333	3631.33333333333	2059.12058779339
TADA2A	14	89	230	302.666666666667	385.666666666667	297.662952323853
TAF4B	13.3333333333333	84.6666666666667	227	402.333333333333	475.666666666667	338.425955184395
TAF5L	73	285.666666666667	606	833.666666666667	980.333333333333	1001.44655475528
TASP1	20.6666666666667	129.333333333333	356.333333333333	454	529	293.970259203423
TATDN1	16.6666666666667	218.333333333333	582	951.666666666667	1036	274.042203501856
TBC1D8B	7.66666666666667	35.3333333333333	98.6666666666667	172	139	214.992817488901
TBC1D9	20.3333333333333	165.666666666667	512.666666666667	678.333333333333	767.333333333333	759.96525614774
TBCEL	16.6666666666667	112.333333333333	283.666666666667	405	513	380.289225091479
TBL2	33	157.666666666667	363.333333333333	522.333333333333	642.666666666667	851.101208971806
TCAF1	10.3333333333333	89	286.666666666667	335.333333333333	507.333333333333	544.362887322599
TCAF1P1	0.333333333333333	13	29.3333333333333	41	44.6666666666667	48.9766033719028
TCEA1	146.333333333333	666	2100.33333333333	3282.66666666667	3440.33333333333	1464.2736243522
TCEAL1	4	23.3333333333333	70.6666666666667	79	137.333333333333	163.979120400786
TCEAL8	10	51.3333333333333	150.333333333333	241	286.666666666667	330.952779579466
TCOF1	176.333333333333	544	1057	1444	1842.33333333333	1718.52879481391
TCTN3	12	121.333333333333	454.333333333333	590	686.333333333333	606.573020367236
TEKT4P2	0	4.66666666666667	17.6666666666667	22.6666666666667	33.6666666666667	24.9445945956243
TFRC	112.666666666667	1096.33333333333	3323.66666666667	4512.33333333333	6142	5791.33241935706
THOC3	4.66666666666667	57	110.666666666667	122	208.333333333333	103.515634720859
TIMELESS	26.3333333333333	116	253	281.666666666667	491	430.011356011167
TIMM17A	60.6666666666667	202.333333333333	504	631.666666666667	948	1079.17267426923
TIMM21	9.33333333333333	70.3333333333333	181.666666666667	230	308.333333333333	223.240630570221
TIMM50	30.6666666666667	155.333333333333	424.666666666667	425	736.333333333333	564.162570347126
TIMM8A	11.3333333333333	61	154.666666666667	165	246.333333333333	121.962363765987
TIMM8AP1	0	3.33333333333333	4.66666666666667	8.33333333333333	15.6666666666667	25.521484535528
TIPIN	2	26.6666666666667	91.3333333333333	126.333333333333	154	76.2090108738401
TMCO4	20.3333333333333	138.333333333333	379	410.666666666667	566.333333333333	472.184230116334
TMEM102	3.66666666666667	16.3333333333333	33.3333333333333	32.6666666666667	68.6666666666667	198.39179243389
TMEM109	53.3333333333333	207.333333333333	617	939.666666666667	1413	1962.58377723337
TMEM120B	27	102.333333333333	292.666666666667	361.333333333333	587.666666666667	499.779335142109
TMEM126A	12.6666666666667	53	152	155.666666666667	235.333333333333	151.564115205563
TMEM135	8	62.3333333333333	176.666666666667	264.333333333333	334	230.409391875715
TMEM147	17.6666666666667	134.666666666667	304.333333333333	331.333333333333	570.666666666667	474.000920479451
TMEM14C	63	237.666666666667	657.666666666667	703.333333333333	1123	968.312720882412
TMEM161A	13.3333333333333	50	114.666666666667	153.666666666667	227	237.674216216161
TMEM182	2	24.6666666666667	90	127.666666666667	152.666666666667	90.9119854933757
TMEM206	14.6666666666667	64.3333333333333	143	177.333333333333	246.666666666667	183.658507807803
TMEM237	1.33333333333333	63.6666666666667	179.666666666667	211	278.333333333333	160.339519255154
TMEM245	89	403	1404.33333333333	2056.66666666667	2203.66666666667	2048.48862440087
